,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.5063291139240507,0.5569620253164557,0.6582278481012658,0.6329113924050633,0.6329113924050633
1,0.4936708860759494,0.4810126582278481,0.45569620253164556,0.5063291139240507,0.5316455696202531,0.569620253164557,0.5063291139240507,0.5316455696202531
2,0.3670886075949367,0.3670886075949367,0.3670886075949367,0.4810126582278481,0.5063291139240507,0.5316455696202531,0.5316455696202531,0.5316455696202531
3,0.31645569620253167,0.31645569620253167,0.35443037974683544,0.4810126582278481,0.4936708860759494,0.46835443037974683,0.5189873417721519,0.5189873417721519
4,0.4230769230769231,0.4230769230769231,0.46153846153846156,0.5128205128205128,0.5256410256410257,0.5256410256410257,0.5641025641025641,0.5256410256410257
5,0.46835443037974683,0.46835443037974683,0.4936708860759494,0.569620253164557,0.5822784810126582,0.5822784810126582,0.5949367088607594,0.5822784810126582
6,0.4177215189873418,0.4177215189873418,0.4430379746835443,0.5569620253164557,0.5569620253164557,0.5443037974683544,0.5569620253164557,0.569620253164557
7,0.4050632911392405,0.4050632911392405,0.4177215189873418,0.34177215189873417,0.5189873417721519,0.5569620253164557,0.569620253164557,0.569620253164557
8,0.34177215189873417,0.34177215189873417,0.3670886075949367,0.4177215189873418,0.46835443037974683,0.5316455696202531,0.5189873417721519,0.5189873417721519
9,0.3924050632911392,0.3924050632911392,0.3924050632911392,0.5443037974683544,0.569620253164557,0.5569620253164557,0.569620253164557,0.5822784810126582
Mean,0.4068646543330088,0.40559883154819865,0.41957156767283355,0.4917883803959753,0.5310451152223303,0.5525641025641026,0.5564102564102564,0.556361570918533
