,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.45569620253164556,0.46835443037974683,0.46835443037974683,0.5063291139240507,0.5443037974683544,0.5316455696202531,0.5063291139240507,0.5063291139240507
1,0.4050632911392405,0.43037974683544306,0.3291139240506329,0.3291139240506329,0.4430379746835443,0.45569620253164556,0.4810126582278481,0.5316455696202531
2,0.2911392405063291,0.35443037974683544,0.35443037974683544,0.3670886075949367,0.3670886075949367,0.3670886075949367,0.35443037974683544,0.34177215189873417
3,0.3670886075949367,0.3924050632911392,0.3924050632911392,0.4430379746835443,0.4430379746835443,0.43037974683544306,0.43037974683544306,0.4430379746835443
4,0.3717948717948718,0.3974358974358974,0.4230769230769231,0.46153846153846156,0.47435897435897434,0.46153846153846156,0.5,0.48717948717948717
5,0.2911392405063291,0.3291139240506329,0.34177215189873417,0.35443037974683544,0.4810126582278481,0.5063291139240507,0.5063291139240507,0.5063291139240507
6,0.31645569620253167,0.3924050632911392,0.4050632911392405,0.4050632911392405,0.4177215189873418,0.43037974683544306,0.43037974683544306,0.4177215189873418
7,0.3924050632911392,0.4050632911392405,0.4430379746835443,0.4430379746835443,0.4936708860759494,0.4936708860759494,0.5189873417721519,0.5443037974683544
8,0.34177215189873417,0.2911392405063291,0.3670886075949367,0.379746835443038,0.3670886075949367,0.379746835443038,0.379746835443038,0.4050632911392405
9,0.35443037974683544,0.4177215189873418,0.43037974683544306,0.4430379746835443,0.46835443037974683,0.5063291139240507,0.46835443037974683,0.4936708860759494
Mean,0.3586984745212593,0.38784485556637455,0.39547224926971764,0.4132424537487829,0.4499675430055176,0.45628042843232713,0.4575949367088608,0.4677052904901006
