,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.45569620253164556,0.5063291139240507,0.5189873417721519,0.569620253164557,0.569620253164557,0.5822784810126582,0.5316455696202531,0.5443037974683544
1,0.46835443037974683,0.45569620253164556,0.46835443037974683,0.379746835443038,0.43037974683544306,0.4177215189873418,0.45569620253164556,0.46835443037974683
2,0.3670886075949367,0.35443037974683544,0.3924050632911392,0.4430379746835443,0.46835443037974683,0.46835443037974683,0.4936708860759494,0.5063291139240507
3,0.34177215189873417,0.3670886075949367,0.4177215189873418,0.4810126582278481,0.4810126582278481,0.46835443037974683,0.5063291139240507,0.5189873417721519
4,0.46153846153846156,0.4358974358974359,0.46153846153846156,0.5256410256410257,0.5256410256410257,0.5769230769230769,0.5769230769230769,0.5897435897435898
5,0.4050632911392405,0.4430379746835443,0.46835443037974683,0.4810126582278481,0.569620253164557,0.5443037974683544,0.569620253164557,0.5569620253164557
6,0.4177215189873418,0.4177215189873418,0.3924050632911392,0.45569620253164556,0.5063291139240507,0.5189873417721519,0.5443037974683544,0.569620253164557
7,0.2911392405063291,0.4050632911392405,0.35443037974683544,0.46835443037974683,0.4810126582278481,0.5189873417721519,0.5063291139240507,0.5063291139240507
8,0.4177215189873418,0.4177215189873418,0.4177215189873418,0.3924050632911392,0.3924050632911392,0.43037974683544306,0.45569620253164556,0.46835443037974683
9,0.3924050632911392,0.4177215189873418,0.43037974683544306,0.5316455696202531,0.5189873417721519,0.5569620253164557,0.5189873417721519,0.5063291139240507
Mean,0.4018500486854917,0.4220707562479714,0.4322297955209347,0.4728172671210646,0.4943362544628368,0.5083252190847128,0.5159201557935734,0.5235313209996754
