,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.45569620253164556,0.4810126582278481,0.5822784810126582,0.6075949367088608,0.6329113924050633,0.5949367088607594,0.569620253164557,0.6075949367088608
1,0.4936708860759494,0.4936708860759494,0.46835443037974683,0.4430379746835443,0.4810126582278481,0.5316455696202531,0.4936708860759494,0.4936708860759494
2,0.3924050632911392,0.34177215189873417,0.34177215189873417,0.34177215189873417,0.34177215189873417,0.34177215189873417,0.34177215189873417,0.34177215189873417
3,0.3291139240506329,0.379746835443038,0.45569620253164556,0.4810126582278481,0.4936708860759494,0.569620253164557,0.5822784810126582,0.5822784810126582
4,0.41025641025641024,0.44871794871794873,0.47435897435897434,0.47435897435897434,0.46153846153846156,0.5512820512820513,0.5128205128205128,0.5384615384615384
5,0.4810126582278481,0.43037974683544306,0.45569620253164556,0.5822784810126582,0.569620253164557,0.5569620253164557,0.5569620253164557,0.6708860759493671
6,0.4430379746835443,0.4430379746835443,0.4810126582278481,0.4177215189873418,0.569620253164557,0.5569620253164557,0.4936708860759494,0.5443037974683544
7,0.379746835443038,0.3924050632911392,0.4430379746835443,0.5443037974683544,0.5063291139240507,0.5569620253164557,0.5569620253164557,0.5569620253164557
8,0.34177215189873417,0.4177215189873418,0.43037974683544306,0.4050632911392405,0.4810126582278481,0.5443037974683544,0.5189873417721519,0.5063291139240507
9,0.4430379746835443,0.45569620253164556,0.45569620253164556,0.45569620253164556,0.5949367088607594,0.5569620253164557,0.5443037974683544,0.569620253164557
Mean,0.4169750081142486,0.4284160986692632,0.45882830249918855,0.4752839987017203,0.5132424537487827,0.5361408633560533,0.5171048360921778,0.5411879259980527
