,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.3037974683544304,0.3670886075949367,0.5443037974683544,0.5316455696202531,0.5316455696202531,0.5949367088607594,0.6329113924050633,0.5949367088607594
1,0.4936708860759494,0.31645569620253167,0.13924050632911392,0.45569620253164556,0.5443037974683544,0.6075949367088608,0.6329113924050633,0.5822784810126582
2,0.4936708860759494,0.4430379746835443,0.4810126582278481,0.5316455696202531,0.4936708860759494,0.4936708860759494,0.4936708860759494,0.4936708860759494
3,0.4430379746835443,0.4810126582278481,0.4430379746835443,0.45569620253164556,0.5189873417721519,0.4430379746835443,0.5569620253164557,0.5443037974683544
4,0.46153846153846156,0.48717948717948717,0.5641025641025641,0.46153846153846156,0.5128205128205128,0.5128205128205128,0.47435897435897434,0.5
5,0.3670886075949367,0.5189873417721519,0.6075949367088608,0.620253164556962,0.6835443037974683,0.6582278481012658,0.5949367088607594,0.6582278481012658
6,0.5569620253164557,0.5189873417721519,0.4430379746835443,0.5443037974683544,0.569620253164557,0.569620253164557,0.620253164556962,0.6075949367088608
7,0.4177215189873418,0.22784810126582278,0.379746835443038,0.25316455696202533,0.25316455696202533,0.25316455696202533,0.3924050632911392,0.4050632911392405
8,0.2911392405063291,0.43037974683544306,0.4810126582278481,0.4810126582278481,0.5189873417721519,0.5063291139240507,0.5189873417721519,0.4810126582278481
9,0.2911392405063291,0.5569620253164557,0.4810126582278481,0.569620253164557,0.569620253164557,0.569620253164557,0.5949367088607594,0.5822784810126582
Mean,0.41197663096397275,0.4347938980850373,0.4564102564102564,0.4904576436222007,0.5196364816617981,0.5209023044466082,0.5512333657903279,0.5449367088607595
