,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8
0,0.3037974683544304,0.6329113924050633,0.6329113924050633,0.5569620253164557,0.5569620253164557,0.6075949367088608,0.6075949367088608,0.6075949367088608
1,0.11392405063291139,0.34177215189873417,0.5316455696202531,0.5569620253164557,0.6455696202531646,0.5949367088607594,0.5949367088607594,0.6329113924050633
2,0.21518987341772153,0.43037974683544306,0.5189873417721519,0.45569620253164556,0.5063291139240507,0.5822784810126582,0.5822784810126582,0.5949367088607594
3,0.2911392405063291,0.31645569620253167,0.34177215189873417,0.46835443037974683,0.45569620253164556,0.5063291139240507,0.4936708860759494,0.5569620253164557
4,0.5384615384615384,0.44871794871794873,0.6025641025641025,0.5128205128205128,0.6153846153846154,0.5128205128205128,0.5128205128205128,0.5128205128205128
5,0.5189873417721519,0.6075949367088608,0.6582278481012658,0.6835443037974683,0.620253164556962,0.7088607594936709,0.6582278481012658,0.6962025316455697
6,0.5443037974683544,0.5063291139240507,0.5443037974683544,0.620253164556962,0.5949367088607594,0.5822784810126582,0.620253164556962,0.6455696202531646
7,0.25316455696202533,0.4050632911392405,0.4936708860759494,0.5569620253164557,0.43037974683544306,0.6455696202531646,0.5949367088607594,0.620253164556962
8,0.3670886075949367,0.4936708860759494,0.5189873417721519,0.5189873417721519,0.4936708860759494,0.5189873417721519,0.5189873417721519,0.5189873417721519
9,0.31645569620253167,0.6075949367088608,0.620253164556962,0.5316455696202531,0.620253164556962,0.6582278481012658,0.6582278481012658,0.6455696202531646
Mean,0.34625121713729307,0.47904901006166833,0.5463323596234988,0.5462187601428108,0.5539435248296007,0.5917883803959753,0.5841934436871146,0.6031807854592665
